Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
3979,0,0.286943265,0,0,0,0,0.450941958,0,0,0,0.226178809,0.035935969,24
3980,0,0.287064095,0,0,0,0,0.400837717,0,0,0.297389441,0,0.014708747,19
3981,0,0.287068639,0,0.117254456,0.185665529,0,0.127265832,0,0.042244975,0.090557452,0,0.149943117,14
3982,0,0.28708134,0,0.052631579,0.153110048,0,0.076555024,0,0.210526316,0.200956938,0,0.019138756,14
3983,0,0.287211094,0,0.065639445,0.19953775,0,0.055932203,0,0.19229584,0.199383667,0,0,14
3984,0,0.287537606,0,0.179414714,0,0.178320722,0.054152612,0,0.236575805,0,0.053240952,0.01075759,16
3985,0,0.287597898,0,0,0.13224943,0,0.418855953,0,0,0.161296719,0,0,19
3986,0,0.287970015,0,0,0.201842179,0,0,0,0,0.460783923,0,0.049403884,15
3987,0,0.288260038,0,0,0,0.299885277,0.012466539,0,0.399388145,0,0,0,2
3988,0,0.28853211,0,0,0,0.297859327,0.012844037,0,0.400764526,0,0,0,2
3989,0,0.288610311,0,0,0.304139138,0,0.145349822,0,0,0,0.239256875,0.022643853,24
3990,0,0.288610311,0,0,0.304139138,0,0.193799763,0,0,0,0.190806934,0.022643853,24
3991,0,0.288680352,0.014428152,0,0,0,0.55601173,0,0,0,0.066744868,0.074134897,24
3992,0,0.288840331,0,0,0,0.236741064,0,0,0.46714531,0,0.007273295,0,9
3993,0,0.289825444,0,0,0.263563453,0,0,0,0.302720554,0.143890549,0,0,14
3994,0,0.290228296,0,0.027885299,0.202069674,0,0,0,0.385496485,0,0,0.094320246,21
3995,0,0.290485546,0,0,0,0,0.412012349,0,0.069604266,0.227897839,0,0,5
3996,0,0.290549703,0,0.268436424,0,0.208198602,0.01700219,0,0.213153228,0,0.002659852,0,16
3997,0,0.291039295,0,0.079875138,0,0.227506427,0.011568123,0,0.360723467,0,0,0.02928755,7
3998,0,0.292307692,0.061538462,0,0.215384615,0,0.153846154,0,0.138461538,0.138461538,0,0,19
3999,0,0.292952165,0,0,0,0,0.415510897,0,0.067364846,0.224172092,0,0,5
4000,0,0.29304478,0,0,0.240778549,0,0.018510957,0,0.107118552,0.335647203,0,0.004899959,5
4001,0,0.2935,0,0.0505,0,0,0.479,0,0,0,0.177,0,7
4002,0,0.293781436,0,0,0,0.064243256,0.010897729,0,0.620408474,0,0.010669105,0,2
4003,0,0.293831169,0,0,0,0.095779221,0.380844156,0,0,0,0.229545455,0,7
4004,0,0.293936824,0,0.012189951,0,0.28238287,0.020351919,0,0.353190587,0,0.01261395,0.025333899,7
4005,0,0.294509911,0,0,0.184799488,0,0.282588837,0,0,0,0.238101763,0,24
4006,0,0.294561292,0,0.011153601,0,0.27671553,0.024219248,0,0.355321861,0,0.012640748,0.02538772,7
4007,0,0.295314164,0,0.009691161,0,0.2828541,0.019169329,0,0.35484558,0,0.012673056,0.025452609,7
4008,0,0.295448351,0,0,0.309757427,0,0.007358953,0,0,0.387435268,0,0,10
4009,0,0.295950444,0.118990385,0,0,0.133321006,0.153198964,0,0.139330621,0.099436021,0,0.059772559,24
4010,0,0.295983087,0.025481251,0,0,0,0.518526761,0,0,0,0.074552131,0.085456771,24
4011,0,0.296071284,0,0,0.334750911,0,0.04890644,0,0.320271365,0,0,0,5
4012,0,0.296073373,0,0.251074807,0,0.011177988,0.033820579,0,0.296073373,0,0,0.11177988,16
4013,0,0.296176348,0,0.023819473,0.018595905,0,0.46886753,0,0.022565817,0,0.169974927,0,7
4014,0,0.296288327,0,0,0,0.238084992,0.016783217,0,0.411941904,0,0,0.03690156,7
4015,0,0.296678529,0,0,0.223487544,0,0.097508897,0,0.239383155,0.108540925,0,0.034400949,14
4016,0,0.297029703,0,0,0,0,0.54347613,0,0,0,0.159494167,0,7
4017,0,0.297176625,0,0,0,0.309061064,0,0.045173999,0.348588313,0,0,0,6
4018,0,0.297477477,0,0.066036036,0.043153153,0,0.404324324,0,0,0,0.146576577,0.042432432,7
4019,0,0.297477477,0,0.066036036,0.043153153,0,0.404324324,0,0,0,0.146576577,0.042432432,7
4020,0,0.297515035,0.05401112,0.053443776,0.10802224,0.026211279,0.117099739,0,0.172585953,0,0,0.171110859,2
4021,0,0.297956257,0,0,0.19247042,0,0.233345285,0,0.142201506,0.134026533,0,0,14
4022,0,0.297956257,0,0,0.19247042,0,0.233345285,0,0.142201506,0.134026533,0,0,14
4023,0,0.298191574,0.127484102,0,0.106220191,0,0.106319555,0,0,0.361784579,0,0,3
4024,0,0.298191574,0.127484102,0,0.106220191,0,0.106319555,0,0,0.361784579,0,0,3
4025,0,0.298191574,0.127484102,0,0.106220191,0,0.106319555,0,0,0.361784579,0,0,3
4026,0,0.298245614,0.042825011,0,0.085650022,0.062348178,0.104723347,0,0.406207827,0,0,0,2
4027,0,0.298478799,0,0.155253449,0,0.221963916,0.017081922,0,0.191843129,0,0.115378784,0,16
4028,0,0.298504741,0,0.060995624,0.041393144,0,0.409190372,0,0,0,0.148340627,0.041575492,7
4029,0,0.299065421,0.130841121,0,0.289719626,0,0.042056075,0,0.060747664,0.135514019,0,0.042056075,14
4030,0,0.299099099,0,0.187102892,0,0.185490754,0,0,0.24703651,0,0.069606449,0.011664296,16
4031,0,0.299165952,0,0,0,0,0.353963676,0,0.007093304,0,0.339777068,0,7
4032,0,0.299319728,0,0.034013605,0.156462585,0,0,0.081632653,0.265306122,0.163265306,0,0,14
4033,0,0.299389424,0,0,0.022042844,0,0.582220842,0,0,0.09634689,0,0,19
4034,0,0.300215983,0,0.033032652,0.099097955,0,0.179646805,0,0.224240884,0,0.052216999,0.111548723,21
4035,0,0.300239593,0,0,0.293501048,0,0,0,0.224168913,0,0,0.182090446,21
4036,0,0.300731739,0.146413171,0,0.192146871,0.074349928,0,0,0,0.286358291,0,0,15
4037,0,0.300849303,0,0,0.231816202,0,0.089503484,0,0.246624564,0.099629791,0,0.031576655,14
4038,0,0.301021951,0,0,0.024853359,0.008647276,0.280643406,0,0.073229727,0.232932213,0,0.078672069,19
4039,0,0.301115242,0,0,0.231933992,0,0,0,0.394777405,0,0,0.072173361,21
4040,0,0.301886792,0,0,0,0.301886792,0,0,0.358490566,0.018867925,0,0.018867925,19
4041,0,0.302476415,0,0.239976415,0,0,0,0,0.115566038,0,0.341981132,0,7
4042,0,0.303386099,0,0,0,0.281371213,0.023482545,0,0.354230003,0,0.012475102,0.025055037,7
4043,0,0.303739364,0,0,0.149070757,0.006325571,0,0,0,0.540864308,0,0,15
4044,0,0.304054054,0,0,0,0.277027027,0.027027027,0,0.277027027,0.074324324,0,0.040540541,19
4045,0,0.304382791,0,0,0.159630076,0,0.03920386,0,0.296542018,0.200241255,0,0,14
4046,0,0.304382791,0,0,0.159630076,0,0.03920386,0,0.296542018,0.200241255,0,0,14
4047,0,0.304382791,0,0,0.159630076,0,0.03920386,0,0.296542018,0.200241255,0,0,14
4048,0,0.304443998,0,0,0.159662176,0,0.039211743,0,0.296601649,0.200080434,0,0,14
4049,0,0.304756637,0.043879056,0,0.087758112,0.239214602,0.042588496,0,0.281803097,0,0,0,2
4050,0,0.305555556,0,0,0,0.256944444,0,0,0.326388889,0.041666667,0,0.069444444,19
4051,0,0.305832565,0,0,0.011355066,0,0.365582838,0,0.009134333,0.229405849,0,0.078689349,19
4052,0,0.306353195,0,0.050071788,0.338478105,0,0.020279971,0,0.222720747,0,0,0.062096195,21
4053,0,0.306428425,0.013144383,0,0,0,0.557095913,0,0,0,0.058430889,0.06490039,24
4054,0,0.30700626,0,0.182488637,0.30743504,0,0,0,0.203070063,0,0,0,5
4055,0,0.30713848,0,0,0.300245098,0,0,0,0.206341912,0,0,0.18627451,21
4056,0,0.307764425,0,0,0.215716356,0,0,0,0,0.408378079,0,0.06814114,15
4057,0,0.308303536,0,0,0,0,0.32936035,0,0,0.362336114,0,0,19
4058,0,0.308303536,0,0,0,0,0.32936035,0,0,0.362336114,0,0,19
4059,0,0.308470722,0,0,0.255031268,0,0,0,0.026719727,0.409778283,0,0,5
4060,0,0.308744302,0,0.031392458,0,0.242954828,0.030252797,0,0.349564857,0,0.012329051,0.024761707,7
4061,0,0.30879086,0,0.149000317,0.124008251,0,0,0,0.190495081,0.22770549,0,0,14
4062,0,0.308890826,0,0.024842014,0,0,0.488995424,0,0,0,0.177271737,0,7
4063,0,0.308890826,0,0.024842014,0,0,0.488995424,0,0,0,0.177271737,0,7
4064,0,0.308890826,0,0.024842014,0,0,0.488995424,0,0,0,0.177271737,0,7
4065,0,0.308986873,0,0,0,0.248289016,0.019970829,0,0.384270167,0,0,0.038483115,7
4066,0,0.309083759,0,0,0.160702582,0,0.252588806,0,0,0,0.277624853,0,24
4067,0,0.309216939,0,0.028484783,0,0,0.48608253,0,0,0,0.176215748,0,7
4068,0,0.309216939,0,0.028484783,0,0,0.48608253,0,0,0,0.176215748,0,7
4069,0,0.309216939,0,0.028484783,0,0,0.48608253,0,0,0,0.176215748,0,7
4070,0,0.309216939,0,0.028484783,0,0,0.48608253,0,0,0,0.176215748,0,7
4071,0,0.309216939,0,0.028484783,0,0,0.48608253,0,0,0,0.176215748,0,7
4072,0,0.309243697,0,0,0,0,0,0.267226891,0,0.152941176,0,0.270588235,3
4073,0,0.309274892,0,0,0.324761,0,0.009951361,0,0.329960306,0,0,0.02605244,14
4074,0,0.309274892,0,0,0.324761,0,0.009951361,0,0.329960306,0,0,0.02605244,14
4075,0,0.310056409,0,0,0,0,0.425403618,0,0.07138689,0.193153083,0,0,5
4076,0,0.310090167,0,0,0.22382997,0,0,0,0,0.459338772,0.006741091,0,15
4077,0,0.310179358,0,0,0.019194462,0,0.357772184,0,0.027218376,0.264317181,0,0.021318439,10
4078,0,0.310508028,0.090762042,0,0.160496046,0.088365684,0.118799425,0,0.030014378,0.056134675,0,0.144919722,19
4079,0,0.310526316,0,0,0,0.247816349,0.013213886,0,0.388353863,0,0.013325868,0.026763718,7
4080,0,0.310537401,0,0,0.219428134,0,0,0,0.470034465,0,0,0,12
4081,0,0.310890243,0,0.074596559,0,0.230736347,0.013038367,0,0.366997969,0,0.003740515,0,7
4082,0,0.311836571,0,0.050070098,0.130382536,0,0.039054677,0,0.24994993,0.218706189,0,0,14
4083,0,0.311836571,0,0.050070098,0.130382536,0,0.039054677,0,0.24994993,0.218706189,0,0,14
4084,0,0.312086874,0,0,0,0.297135663,0,0,0.390777463,0,0,0,9
4085,0,0.312297034,0,0.025763152,0,0,0.485819441,0,0,0,0.176120372,0,7
4086,0,0.312297034,0,0.025763152,0,0,0.485819441,0,0,0,0.176120372,0,7
4087,0,0.312297034,0,0.025763152,0,0,0.485819441,0,0,0,0.176120372,0,7
4088,0,0.312297034,0,0.025763152,0,0,0.485819441,0,0,0,0.176120372,0,7
4089,0,0.312548714,0,0,0.305533905,0,0,0,0.160717069,0,0,0.221200312,21
4090,0,0.313040657,0,0.025735294,0,0,0.485294118,0,0,0,0.175929931,0,7
4091,0,0.313040657,0,0.025735294,0,0,0.485294118,0,0,0,0.175929931,0,7
4092,0,0.313155136,0,0,0.061320755,0,0.564203354,0,0,0,0,0.061320755,19
4093,0,0.31336074,0.047893114,0,0.145118191,0,0.037821172,0,0.038437821,0.374409044,0,0.042959918,10
4094,0,0.313607371,0,0.088589653,0.230687456,0,0,0,0.333097094,0.034018427,0,0,14
4095,0,0.31372549,0,0,0.039215686,0.31372549,0,0,0.31372549,0.009803922,0,0.009803922,19
4096,0,0.313853195,0,0.055800035,0.007305052,0,0.39500088,0,0,0,0.192131667,0.035909171,7
4097,0,0.314661256,0,0.097212421,0.317219478,0,0.032198306,0,0.183662668,0.027522936,0,0.027522936,14
4098,0,0.314784257,0,0.006354668,0.006705754,0,0.35378998,0,0,0.318365341,0,0,19
4099,0,0.315728155,0,0,0.045825243,0,0.392621359,0,0.022912621,0.222912621,0,0,19
4100,0,0.315743861,0,0,0.01762157,0,0.374771305,0,0,0.291863264,0,0,19
4101,0,0.316177589,0,0,0,0,0.495058537,0,0,0.042040444,0.131670975,0.015052456,7
4102,0,0.316253675,0,0,0.282864343,0,0,0,0.016449671,0.384432311,0,0,5
4103,0,0.316454114,0.059514879,0,0.119029757,0.228557139,0.087896974,0,0.188547137,0,0,0,2
4104,0,0.316539263,0,0.110609219,0,0.091962011,0.022932592,0,0,0,0.457956915,0,16
4105,0,0.316859829,0,0,0.341570085,0,0,0,0.126612727,0,0,0.214957358,21
4106,0,0.316859829,0,0,0.341570085,0,0,0,0.126612727,0,0,0.214957358,21
4107,0,0.317307692,0,0.019230769,0,0.134615385,0,0,0.528846154,0,0,0,2
4108,0,0.317695176,0.070612294,0,0.024419584,0.013472874,0.291230603,0,0.209551305,0,0,0.073018164,19
4109,0,0.318181818,0,0,0.090909091,0.045454545,0.045454545,0.090909091,0,0.295454545,0.090909091,0.022727273,2
4110,0,0.318257956,0.037967616,0,0.075935232,0.170854271,0.036850921,0,0.360134003,0,0,0,2
4111,0,0.318289786,0.070665083,0.023159145,0.141330166,0.176365796,0.069477435,0,0.200712589,0,0,0,2
4112,0,0.318605496,0,0,0,0.017068152,0.345841908,0,0.040430941,0,0.278053504,0,7
4113,0,0.318739518,0.063068232,0,0.189469503,0,0,0,0,0.428722747,0,0,15
4114,0,0.318898767,0,0,0,0.228085269,0.105056878,0,0.242902208,0,0.105056878,0,2
4115,0,0.320224719,0,0,0.168539326,0.176966292,0,0.25,0,0.084269663,0,0,15
4116,0,0.320359931,0,0.020056375,0,0,0.34019948,0,0.037727667,0,0.281656548,0,7
4117,0,0.320461445,0.013721919,0,0,0,0.488281724,0,0,0,0.064845173,0.112689739,24
4118,0,0.321229847,0,0,0.341917535,0,0.008417749,0,0,0.328434869,0,0,10
4119,0,0.321252059,0,0,0.280395387,0,0.030971993,0,0.348187809,0,0,0.019192751,14
4120,0,0.321252059,0,0,0.280395387,0,0.030971993,0,0.348187809,0,0,0.019192751,14
4121,0,0.32132251,0,0,0.068402297,0,0.4071471,0,0,0.203128093,0,0,19
4122,0,0.321583938,0,0.04874512,0,0.216731735,0.033463469,0,0.339542666,0,0.013273843,0.02665923,7
4123,0,0.322517528,0.15367683,0.013288766,0.016957443,0,0.255584543,0,0.007581934,0.206750367,0,0.023642589,14
4124,0,0.322517528,0.15367683,0.013288766,0.016957443,0,0.255584543,0,0.007581934,0.206750367,0,0.023642589,14
4125,0,0.322999208,0.047147385,0,0.09429477,0.173038827,0.101723455,0,0.260796355,0,0,0,2
4126,0,0.323076923,0,0,0.380769231,0,0.007692308,0,0,0.284615385,0,0.003846154,10
4127,0,0.323529412,0,0.224945534,0,0,0,0,0.156318083,0,0,0.295206972,21
4128,0,0.323567514,0.134230194,0,0.166417539,0,0.055904335,0,0.032286996,0.252416542,0,0.035176881,10
4129,0,0.32370283,0,0.046580189,0,0.326061321,0.068985849,0,0.188089623,0,0.046580189,0,16
4130,0,0.323884758,0,0.186686803,0,0.232748606,0.018645446,0,0.233039033,0,0.004995353,0,16
4131,0,0.324645633,0,0,0.179698217,0,0.279835391,0,0.215820759,0,0,0,5
4132,0,0.325138122,0,0.234254144,0,0,0,0,0.147513812,0,0,0.293093923,21
4133,0,0.325362681,0.135267634,0,0.166083042,0,0.055627814,0,0.032416208,0.253426713,0,0.031815908,10
4134,0,0.325371604,0,0.014351615,0,0.266735008,0.019067145,0,0.3377755,0,0.012198872,0.024500256,7
4135,0,0.326238286,0,0.059170013,0,0.256894244,0,0,0.344712182,0,0.012985274,0,7
4136,0,0.326820604,0.06504563,0,0.30366877,0,0.035585227,0,0,0.26887977,0,0,10
4137,0,0.326856071,0,0,0,0,0.525060306,0,0,0,0.148083624,0,21
4138,0,0.326974087,0,0.00724342,0,0.25260151,0.018159559,0,0.362477046,0,0,0.032544379,7
4139,0,0.327114428,0,0,0.437147595,0,0.015422886,0,0.202238806,0,0,0.018076285,14
4140,0,0.327115649,0,0,0.163557824,0,0.162576085,0,0.178283919,0.168466523,0,0,14
4141,0,0.327338877,0,0.006133056,0,0.255925156,0.015384615,0,0.362058212,0,0,0.033160083,7
4142,0,0.328377818,0,0.035956299,0,0.006154059,0.32305352,0,0,0,0.306458305,0,7
4143,0,0.328837126,0,0.020975697,0.298175768,0,0,0,0.277497177,0,0,0.074514231,21
4144,0,0.329000489,0,0.056737857,0.098634105,0,0.028368929,0,0.146831475,0.340427144,0,0,14
4145,0,0.329039873,0.004515831,0.006055319,0.005542156,0.191563607,0,0,0.203161082,0.037152974,0,0.222969159,10
4146,0,0.329517863,0,0,0.579084287,0,0,0,0.091397849,0,0,0,14
4147,0,0.329589466,0,0.338884586,0,0,0,0,0,0,0.331525949,0,7
4148,0,0.330020921,0,0,0.669979079,0,0,0,0,0,0,0,5
4149,0,0.330237757,0,0.145922009,0.182853949,0,0.042951116,0,0.176103874,0,0.121931295,0,21
4150,0,0.330367781,0,0.011517992,0,0,0.504805783,0,0,0,0.137580427,0.015728017,7
4151,0,0.33042046,0,0,0.231596285,0,0,0,0,0.437983255,0,0,15
4152,0,0.330475448,0,0.081414299,0,0.284631191,0.012116488,0,0.291362574,0,0,0,16
4153,0,0.330935252,0,0.035124841,0,0.006982649,0.329524616,0,0,0,0.297432642,0,7
4154,0,0.331103679,0,0,0.214046823,0,0.214046823,0,0,0.230769231,0,0.010033445,19
4155,0,0.332182358,0,0,0.190126787,0.002859455,0.024062584,0.002589695,0.150256272,0.243916914,0,0.054005935,19
4156,0,0.332281422,0,0,0.283000108,0,0,0,0,0.38471847,0,0,15
4157,0,0.332674138,0,0,0,0,0.427818062,0,0.07185234,0.16765546,0,0,5
4158,0,0.333333333,0,0.027777778,0.138888889,0,0.222222222,0,0,0.277777778,0,0,2
4159,0,0.333333333,0,0,0,0,0.277777778,0,0.041666667,0.263888889,0,0.083333333,19
4160,0,0.333333333,0,0,0,0.296296296,0,0,0.296296296,0.009259259,0,0.064814815,19
4161,0,0.333333333,0,0,0,0.333333333,0,0,0.333333333,0,0,0,7
4162,0,0.333333333,0,0,0,0.333333333,0,0,0.333333333,0,0,0,19
4163,0,0.333333333,0,0,0.222222222,0,0,0,0.37037037,0,0,0.074074074,14
4164,0,0.334451902,0,0,0,0.290082028,0,0,0.37546607,0,0,0,2
4165,0,0.334712909,0.089899413,0.022422464,0,0.065014669,0.132648785,0,0.200387678,0,0,0.154914082,24
4166,0,0.334967617,0,0.060892198,0.303734641,0,0,0,0.2485927,0,0,0.051812844,21
4167,0,0.335487345,0,0.077813678,0,0.352001436,0.02001436,0,0.205887632,0,0.008795548,0,16
4168,0,0.336,0,0,0.2768,0,0.0576,0,0.1888,0.0768,0,0.064,14
4169,0,0.336144701,0,0,0.196016665,0,0.035870338,0,0.270500965,0,0,0.161467331,5
4170,0,0.336553525,0,0.060835509,0.23694517,0,0.029503916,0,0.214490862,0,0.060835509,0.060835509,21
4171,0,0.336877278,0,0,0,0,0.221142163,0,0,0,0.375759417,0.066221142,24
4172,0,0.336877278,0,0,0,0,0.221142163,0,0,0,0.375759417,0.066221142,24
4173,0,0.337579618,0,0.414012739,0,0,0.248407643,0,0,0,0,0,16
4174,0,0.337804448,0,0.048005648,0,0.22579127,0,0,0.340275327,0,0.048123309,0,7
4175,0,0.337975963,0.00595305,0,0.170504324,0,0,0,0.040885095,0.396046277,0,0.048635291,10
4176,0,0.338311454,0,0,0,0.01047814,0.331566904,0,0.03155486,0,0.288088643,0,7
4177,0,0.338323693,0,0,0,0.020528524,0.312237723,0,0.038788704,0,0.290121356,0,7
4178,0,0.33843025,0.032238626,0,0.258360952,0,0,0,0.0646279,0.225670383,0,0.080671889,3
4179,0,0.33843025,0.032238626,0,0.258360952,0,0,0,0.0646279,0.225670383,0,0.080671889,3
4180,0,0.338604331,0,0,0,0.015010886,0.315457775,0,0.036896986,0,0.294030022,0,7
4181,0,0.338700319,0,0.002538439,0,0.309834639,0,0,0,0,0.348926603,0,7
4182,0,0.338983051,0,0,0,0,0.305084746,0,0.025423729,0.296610169,0,0.033898305,19
4183,0,0.33996271,0.008257125,0,0.344490811,0,0,0,0.075823493,0,0,0.231465862,24
4184,0,0.340378422,0,0,0.159621578,0,0.165660225,0,0.167673108,0.166666667,0,0,14
4185,0,0.340520446,0,0.146468401,0,0.221189591,0.073605948,0,0,0,0.058736059,0.159479554,16
4186,0,0.340524942,0.184554074,0,0.021299986,0,0.212999863,0.030232239,0,0.182217947,0,0.02817095,24
4187,0,0.340815163,0,0.018098903,0,0.297278039,0,0,0,0,0.343807895,0,7
4188,0,0.340868794,0,0,0,0,0.396719858,0,0,0.262411348,0,0,5
4189,0,0.341097351,0,0,0,0,0.500615107,0,0,0,0.142048716,0.016238826,7
4190,0,0.341097351,0,0,0,0,0.500615107,0,0,0,0.142048716,0.016238826,7
4191,0,0.341746326,0,0.003324895,0,0.159066007,0,0,0.382249594,0,0,0.113613179,19
4192,0,0.342503439,0,0.041093535,0.24656121,0,0.041093535,0,0.315165062,0,0,0.013583219,5
4193,0,0.342569498,0,0,0.014421115,0,0.402702825,0,0,0.240306562,0,0,19
4194,0,0.342604857,0,0.149227373,0,0,0,0,0.174392936,0,0,0.333774834,21
4195,0,0.342696097,0,0,0,0,0.470111785,0,0,0,0.187192118,0,21
4196,0,0.342937277,0,0,0.328531362,0,0,0,0.225140235,0.011664967,0,0.09172616,14
4197,0,0.343608905,0,0.005994084,0,0.298770045,0.05285692,0,0,0,0.298770045,0,7
4198,0,0.343765139,0.010560992,0.00876853,0.005232051,0.230549365,0,0,0.118786939,0.009252979,0,0.273084003,10
4199,0,0.344036411,0,0,0.020200761,0,0.41043706,0,0.017831536,0.207494233,0,0,10
4200,0,0.344101256,0,0,0,0,0.469113063,0,0,0,0.186785681,0,21
4201,0,0.344827586,0,0,0,0.217931034,0.022068966,0,0,0.415172414,0,0,15
4202,0,0.345112252,0.047921071,0,0.095842142,0,0.414879694,0,0,0,0.09624484,0,2
4203,0,0.345241962,0,0,0,0.021543791,0.298040489,0,0.039623254,0,0.295550503,0,7
4204,0,0.34537839,0,0.109399404,0.16867812,0,0.119835297,0,0.033366463,0.08405509,0,0.139287236,14
4205,0,0.34546379,0,0,0.105905426,0,0.245441999,0,0.183409603,0.119779182,0,0,14
4206,0,0.345869472,0,0.110621356,0.168207024,0,0.118583819,0,0.031992038,0.08488554,0,0.139840751,14
4207,0,0.347924373,0,0.082819564,0,0,0.318125771,0,0,0,0.217632552,0.033497739,10
4208,0,0.348246844,0,0,0.108415147,0,0.264165498,0,0.178471248,0.100701262,0,0,14
4209,0,0.348246844,0,0,0.175245442,0,0.264165498,0,0.111640954,0.100701262,0,0,14
4210,0,0.348247232,0,0,0.160824108,0,0.19895449,0,0.160055351,0.131918819,0,0,14
4211,0,0.348247232,0,0,0.160824108,0,0.19895449,0,0.160055351,0.131918819,0,0,14
4212,0,0.348738063,0.160982265,0.024386085,0,0,0.241729195,0,0.007929741,0.216234652,0,0,14
4213,0,0.348738063,0.160982265,0.024386085,0,0,0.241729195,0,0.007929741,0.216234652,0,0,14
4214,0,0.34934998,0.020960999,0,0.214077086,0,0.025714449,0,0.051085276,0.313269572,0,0.025542638,10
4215,0,0.349968414,0,0.012423668,0,0.024847336,0.287428932,0,0.162560539,0,0.125289535,0.037481575,7
4216,0,0.350042123,0,0.012426285,0,0.02485257,0.287489469,0,0.162594777,0,0.125105307,0.037489469,7
4217,0,0.350053937,0.022114347,0,0.313915858,0,0,0,0,0.313915858,0,0,10
4218,0,0.350053937,0.022114347,0,0.313915858,0,0,0,0,0.313915858,0,0,10
4219,0,0.350159666,0,0,0,0,0.407762221,0,0,0.234954557,0,0.007123557,19
4220,0,0.350400766,0.016509152,0,0,0,0.478885034,0,0,0,0.068070343,0.086134705,24
4221,0,0.350705645,0.015356183,0,0.018111559,0.020094086,0.218649194,0,0.144052419,0.137567204,0,0.09546371,19
4222,0,0.350775194,0,0,0,0.074612403,0.149224806,0,0.425387597,0,0,0,2
4223,0,0.350868953,0,0.649131047,0,0,0,0,0,0,0,0,16
4224,0,0.351686322,0,0,0.249530534,0,0.008112371,0,0,0.356268309,0,0.034402464,10
4225,0,0.351762267,0,0,0,0,0.334485142,0,0,0,0.275742916,0.038009675,24
4226,0,0.351990507,0.014324866,0,0.013109937,0.008815302,0.181448309,0,0.339360891,0.011895007,0,0.07905518,19
4227,0,0.352192362,0,0.042256011,0.253536068,0,0.042256011,0,0.295792079,0,0,0.013967468,5
4228,0,0.352370319,0,0,0.125214703,0,0.180865682,0,0.177602199,0.163947097,0,0,14
4229,0,0.353377877,0,0.234595397,0.175946548,0,0,0,0,0,0,0.236080178,5
4230,0,0.353639793,0.066508314,0.021796842,0.133016627,0.19826743,0.108145871,0,0.118625122,0,0,0,2
4231,0,0.353791953,0,0,0.183324062,0,0.03207862,0,0.188515978,0.234501514,0,0.007787873,19
4232,0,0.354364261,0,0,0.249484536,0,0,0,0.226804124,0,0.153814433,0.015532646,21
4233,0,0.354520768,0,0,0.169700627,0,0,0,0,0.412048677,0,0.063729927,15
4234,0,0.354629926,0,0.04524191,0.321563601,0,0.007241269,0,0.248702339,0,0,0.022620955,21
4235,0,0.354818717,0,0,0.158971181,0,0.163619461,0,0.158196467,0.164394174,0,0,14
4236,0,0.354818717,0,0,0.158971181,0,0.163619461,0,0.158196467,0.164394174,0,0,14
4237,0,0.354818717,0,0,0.158971181,0,0.163619461,0,0.158196467,0.164394174,0,0,14
4238,0,0.355096883,0.066835159,0,0.133670317,0.032434709,0,0,0.245998315,0,0.165964617,0,2
4239,0,0.355970278,0,0.043200276,0.145498531,0,0.033696216,0,0.249524797,0.172109902,0,0,14
4240,0,0.356693346,0,0,0.008614896,0,0.396468504,0,0.025294801,0.212928454,0,0,10
4241,0,0.356702038,0,0,0.020023975,0,0.351107757,0,0.091062469,0.181103761,0,0,19
4242,0,0.357057949,0,0,0.291233284,0,0,0,0.17102526,0,0,0.180683507,21
4243,0,0.358208955,0,0,0.164179104,0.07960199,0.014925373,0,0.07960199,0.278606965,0,0.024875622,10
4244,0,0.358963283,0,0.012742981,0,0.025485961,0.333693305,0,0.141036717,0,0.089632829,0.038444924,7
4245,0,0.358963283,0,0.012742981,0,0.025485961,0.333693305,0,0.141036717,0,0.089632829,0.038444924,7
4246,0,0.358963283,0,0.012742981,0,0.025485961,0.333693305,0,0.141036717,0,0.089632829,0.038444924,7
4247,0,0.360268553,0,0,0,0,0.330056348,0,0.04435919,0,0.265315909,0,7
4248,0,0.36035055,0,0,0.17423771,0,0.275150384,0,0,0,0.190261357,0,24
4249,0,0.362440554,0,0,0,0.019123748,0.320348072,0,0,0,0.298087625,0,7
4250,0,0.363046148,0.083523425,0.027373223,0.16704685,0.263730479,0.06790665,0,0.027373223,0,0,0,2
4251,0,0.363812544,0,0,0.307610994,0,0,0,0,0.307610994,0,0.020965469,10
4252,0,0.363812544,0,0,0.307610994,0,0,0,0,0.307610994,0,0.020965469,10
4253,0,0.364297563,0.060737527,0.019905576,0.121475054,0.19178257,0.069286717,0,0.172514993,0,0,0,2
4254,0,0.364804596,0,0.091616902,0.07793484,0,0.196613501,0,0,0.269030161,0,0,19
4255,0,0.365615616,0,0.058108108,0,0.288138138,0,0,0.288138138,0,0,0,7
4256,0,0.36566092,0,0,0,0,0.347701149,0,0,0,0.286637931,0,24
4257,0,0.366001834,0,0,0,0.022810637,0.315566254,0,0.041953232,0,0.253668042,0,7
4258,0,0.366135606,0,0,0,0.28440163,0,0,0.309818451,0,0.039644313,0,7
4259,0,0.366450392,0,0.062989997,0.327926467,0,0,0,0.109759394,0,0,0.13287375,21
4260,0,0.366906475,0,0,0,0,0.338129496,0,0,0.287769784,0,0.007194245,19
4261,0,0.366957289,0,0,0,0.063348416,0.233969761,0,0.058823529,0.205937534,0,0.07096347,19
