Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
3893,0.035714286,0,0.160714286,0.375,0.017857143,0.017857143,0.089285714,0.053571429,0,0.160714286,0.071428571,0.017857143,20
3894,0.035714286,0,0.214285714,0,0.107142857,0,0.107142857,0.25,0,0.035714286,0,0.25,8
3895,0.035714286,0,0.357142857,0,0,0.142857143,0,0,0,0.107142857,0.357142857,0,20
3896,0.035714286,0.107142857,0,0,0.321428571,0.035714286,0,0,0.071428571,0.214285714,0,0.214285714,14
3897,0.035714286,0.178571429,0.178571429,0,0.178571429,0,0.071428571,0,0,0.25,0,0.107142857,10
3898,0.036363636,0,0.236363636,0,0.018181818,0,0,0.472727273,0,0.163636364,0,0.072727273,8
3899,0.036585366,0,0.231707317,0.012195122,0,0.024390244,0,0.365853659,0,0.048780488,0.280487805,0,20
3900,0.037037037,0,0,0.222222222,0,0.037037037,0,0.37037037,0.037037037,0,0.296296296,0,4
3901,0.037037037,0,0.037037037,0,0,0.148148148,0,0.296296296,0,0.333333333,0,0.148148148,22
3902,0.037037037,0,0.037037037,0,0,0.148148148,0,0.296296296,0,0.37037037,0,0.111111111,22
3903,0.037037037,0,0.037037037,0,0.037037037,0.407407407,0,0,0,0,0.481481481,0,15
3904,0.037037037,0,0.037037037,0,0.444444444,0,0,0,0,0.481481481,0,0,1
3905,0.037037037,0,0.037037037,0.074074074,0.592592593,0.111111111,0,0,0.148148148,0,0,0,16
3906,0.037037037,0,0.055555556,0.277777778,0,0.018518519,0,0.314814815,0,0,0.296296296,0,4
3907,0.037037037,0,0.222222222,0,0,0.074074074,0,0.37037037,0,0.074074074,0,0.222222222,17
3908,0.037037037,0,0.240740741,0,0.037037037,0,0.259259259,0.055555556,0,0.037037037,0,0.333333333,17
3909,0.037037037,0.185185185,0.037037037,0,0.592592593,0,0,0,0.111111111,0,0,0.037037037,2
3910,0.037037037,0.814814815,0,0,0,0.074074074,0,0,0.074074074,0,0,0,18
3911,0.037656904,0.037656904,0,0.025104603,0.008368201,0.083682008,0.075313808,0,0.673640167,0.016736402,0.033472803,0.008368201,2
3912,0.037735849,0,0,0,0.452830189,0,0.113207547,0.056603774,0,0.037735849,0,0.301886792,17
3913,0.037735849,0,0.150943396,0,0,0.141509434,0,0.009433962,0.29245283,0.009433962,0.358490566,0,6
3914,0.037735849,0,0.245283019,0,0.037735849,0,0.264150943,0.056603774,0,0.037735849,0,0.320754717,17
3915,0.038461538,0,0,0.192307692,0,0.692307692,0,0,0.076923077,0,0,0,18
3916,0.038461538,0,0.038461538,0,0.384615385,0.076923077,0,0.038461538,0,0.423076923,0,0,15
3917,0.038461538,0,0.038461538,0.423076923,0.038461538,0.076923077,0,0.076923077,0.307692308,0,0,0,18
3918,0.038461538,0,0.115384615,0,0.115384615,0.153846154,0,0.346153846,0,0.115384615,0,0.115384615,1
3919,0.038461538,0,0.243589744,0,0,0.012820513,0,0.41025641,0,0,0.294871795,0,20
3920,0.038461538,0,0.288461538,0,0.019230769,0.076923077,0,0.153846154,0,0.192307692,0,0.230769231,22
3921,0.038461538,0,0.423076923,0,0,0.153846154,0,0.115384615,0,0.269230769,0,0,15
3922,0.038461538,0,0.461538462,0,0,0,0,0.269230769,0,0,0.230769231,0,15
3923,0.038461538,0.012820513,0,0.217948718,0,0.051282051,0,0.256410256,0.012820513,0,0.41025641,0,4
3924,0.038461538,0.012820513,0,0.217948718,0,0.051282051,0,0.269230769,0.012820513,0,0.397435897,0,4
3925,0.038461538,0.192307692,0.038461538,0.153846154,0,0.346153846,0,0.192307692,0,0,0.038461538,0,4
3926,0.038461538,0.192307692,0.076923077,0.153846154,0,0.269230769,0,0.192307692,0,0,0.076923077,0,4
3927,0.038961039,0,0.350649351,0.012987013,0,0,0.285714286,0,0,0.285714286,0.025974026,0,20
3928,0.039215686,0,0.235294118,0,0,0.215686275,0,0.019607843,0,0.098039216,0.392156863,0,15
3929,0.039215686,0,0.254901961,0,0,0.029411765,0,0.343137255,0,0.039215686,0.294117647,0,20
3930,0.039215686,0.156862745,0,0.294117647,0,0,0.254901961,0,0.254901961,0,0,0,14
3931,0.039473684,0.013157895,0,0.210526316,0,0.052631579,0,0.276315789,0.013157895,0,0.394736842,0,4
3932,0.039473684,0.013157895,0.013157895,0.210526316,0,0.052631579,0,0.263157895,0.013157895,0,0.394736842,0,4
3933,0.039473684,0.013157895,0.013157895,0.223684211,0,0.026315789,0,0.276315789,0.013157895,0,0.394736842,0,4
3934,0.04,0,0,0.04,0.08,0.2,0,0.36,0,0.2,0.08,0,6
3935,0.04,0,0,0.24,0,0.36,0,0.12,0.12,0,0.08,0.04,18
3936,0.04,0,0.04,0,0,0.16,0,0.32,0,0.36,0,0.08,22
3937,0.04,0,0.04,0,0,0.28,0,0,0.2,0,0.44,0,18
3938,0.04,0,0.12,0.04,0.16,0.28,0,0,0,0.2,0.16,0,6
3939,0.04,0,0.2,0,0,0.2,0,0.12,0,0,0.44,0,6
3940,0.04,0,0.2,0,0.12,0,0.12,0.16,0,0,0,0.36,22
3941,0.04,0,0.28,0,0.08,0,0.24,0.2,0,0.16,0,0,8
3942,0.04,0,0.32,0,0.08,0,0,0.32,0,0,0,0.24,8
3943,0.04,0,0.4,0,0.08,0.04,0,0,0,0.4,0.04,0,15
3944,0.04,0.04,0,0,0,0.28,0,0,0.2,0.04,0.4,0,18
3945,0.04,0.08,0,0,0.12,0,0.08,0.12,0,0.36,0,0.2,17
3946,0.04,0.16,0,0.28,0,0,0.24,0,0.28,0,0,0,14
3947,0.040816327,0,0.489795918,0,0.06122449,0,0,0.224489796,0,0.163265306,0,0.020408163,8
3948,0.040816327,0.102040816,0.020408163,0.469387755,0.020408163,0.040816327,0.081632653,0.040816327,0.06122449,0.020408163,0.081632653,0.020408163,16
3949,0.040816327,0.102040816,0.020408163,0.510204082,0.020408163,0.040816327,0.081632653,0.040816327,0.06122449,0.020408163,0.040816327,0.020408163,16
3950,0.041666667,0,0,0.125,0,0.375,0,0.041666667,0.083333333,0,0.333333333,0,18
3951,0.041666667,0,0.041666667,0,0,0.25,0,0,0.208333333,0,0.458333333,0,18
3952,0.041666667,0,0.041666667,0,0,0.291666667,0,0,0.208333333,0,0.416666667,0,18
3953,0.041666667,0,0.041666667,0,0.208333333,0,0,0.291666667,0,0.208333333,0,0.208333333,22
3954,0.041666667,0,0.125,0,0,0,0.083333333,0.5,0,0.125,0,0.125,8
3955,0.041666667,0,0.125,0,0,0.25,0,0,0,0.5,0,0.083333333,22
3956,0.041666667,0,0.125,0.125,0,0.25,0,0.166666667,0,0.125,0.166666667,0,20
3957,0.041666667,0,0.208333333,0,0,0,0,0.458333333,0,0,0,0.291666667,22
3958,0.041666667,0,0.208333333,0.208333333,0,0.083333333,0,0.166666667,0.083333333,0,0.208333333,0,4
3959,0.041666667,0,0.208333333,0.208333333,0,0.208333333,0,0.125,0,0.083333333,0.125,0,20
3960,0.041666667,0,0.229166667,0,0,0.208333333,0,0.020833333,0,0.104166667,0.395833333,0,15
3961,0.041666667,0,0.25,0.083333333,0,0,0.083333333,0.125,0,0.166666667,0.25,0,20
3962,0.041666667,0,0.333333333,0,0.041666667,0,0.041666667,0.166666667,0.083333333,0.125,0,0.166666667,8
3963,0.041666667,0,0.416666667,0,0.041666667,0.083333333,0,0.375,0,0,0.041666667,0,15
3964,0.041666667,0,0.427083333,0,0,0.333333333,0,0,0,0.197916667,0,0,15
3965,0.041666667,0.041666667,0,0,0,0.25,0,0,0.208333333,0.041666667,0.416666667,0,18
3966,0.041666667,0.083333333,0,0.291666667,0,0,0.166666667,0,0.416666667,0,0,0,16
3967,0.041666667,0.083333333,0.041666667,0,0.083333333,0.041666667,0,0,0,0.625,0.083333333,0,15
3968,0.041666667,0.145833333,0,0.291666667,0,0,0.25,0,0.270833333,0,0,0,14
3969,0.041666667,0.166666667,0.041666667,0,0.666666667,0,0,0,0.041666667,0,0,0.041666667,2
3970,0.041666667,0.208333333,0,0.083333333,0,0.416666667,0,0.208333333,0,0,0.041666667,0,4
3971,0.041666667,0.833333333,0,0,0,0.041666667,0,0,0.083333333,0,0,0,2
3972,0.042105263,0.157894737,0.042105263,0,0.284210526,0,0.042105263,0,0.389473684,0.021052632,0.010526316,0.010526316,14
3973,0.043478261,0,0,0,0,0.304347826,0,0,0.217391304,0,0.434782609,0,18
3974,0.043478261,0,0,0.086956522,0,0.217391304,0.086956522,0.565217391,0,0,0,0,13
3975,0.043478261,0,0,0.086956522,0.239130435,0,0.152173913,0.02173913,0.130434783,0,0,0.326086957,14
3976,0.043478261,0,0,0.130434783,0,0.086956522,0,0.173913043,0.565217391,0,0,0,13
3977,0.043478261,0,0,0.173913043,0,0.652173913,0.086956522,0,0.043478261,0,0,0,13
3978,0.043478261,0,0.043478261,0,0,0.130434783,0,0.304347826,0,0.391304348,0,0.086956522,22
3979,0.043478261,0,0.043478261,0,0,0.260869565,0,0,0.217391304,0,0.434782609,0,18
3980,0.043478261,0,0.086956522,0,0.260869565,0.086956522,0,0,0,0.52173913,0,0,15
3981,0.043478261,0,0.130434783,0,0.130434783,0.086956522,0,0.260869565,0,0,0.347826087,0,15
3982,0.043478261,0,0.173913043,0.043478261,0,0.173913043,0,0.326086957,0,0,0.239130435,0,13
3983,0.043478261,0,0.195652174,0,0,0,0,0.434782609,0,0.173913043,0,0.152173913,8
3984,0.043478261,0,0.217391304,0.086956522,0,0,0.086956522,0.130434783,0,0.173913043,0.260869565,0,20
3985,0.043478261,0,0.391304348,0,0,0.347826087,0,0,0,0.217391304,0,0,15
3986,0.043478261,0,0.434782609,0,0.130434783,0.043478261,0,0,0,0.347826087,0,0,15
3987,0.043478261,0,0.47826087,0,0.043478261,0,0,0,0,0.434782609,0,0,15
3988,0.043478261,0.043478261,0.086956522,0,0.391304348,0,0.086956522,0.086956522,0,0.086956522,0,0.173913043,17
3989,0.043478261,0.217391304,0,0.130434783,0.043478261,0.130434783,0.043478261,0,0.217391304,0.086956522,0.086956522,0,2
3990,0.043478261,0.239130435,0,0.086956522,0,0.02173913,0.02173913,0,0.260869565,0,0.282608696,0.043478261,16
3991,0.043956044,0,0.373626374,0,0,0.351648352,0,0.021978022,0,0.208791209,0,0,15
3992,0.044117647,0.029411765,0.455882353,0,0.058823529,0.058823529,0,0.029411765,0,0.323529412,0,0,15
3993,0.044444444,0,0,0,0.488888889,0,0,0.133333333,0,0,0,0.333333333,17
3994,0.044444444,0,0.155555556,0,0.044444444,0.2,0,0.133333333,0,0.044444444,0.377777778,0,15
3995,0.044444444,0,0.4,0,0,0.355555556,0,0,0,0.2,0,0,15
3996,0.044444444,0,0.488888889,0,0.088888889,0,0,0.111111111,0,0.244444444,0,0.022222222,8
3997,0.044444444,0.311111111,0.044444444,0.066666667,0.044444444,0.066666667,0.111111111,0.044444444,0.155555556,0,0.044444444,0.066666667,16
3998,0.044776119,0.223880597,0.044776119,0.164179104,0.029850746,0.089552239,0.074626866,0.029850746,0.104477612,0.029850746,0.134328358,0.029850746,16
3999,0.045454545,0,0,0,0,0.318181818,0,0,0.227272727,0,0.409090909,0,18
4000,0.045454545,0,0,0,0.181818182,0,0,0.136363636,0,0.409090909,0,0.227272727,22
4001,0.045454545,0,0,0.272727273,0,0.318181818,0,0.136363636,0.136363636,0,0.090909091,0,18
4002,0.045454545,0,0.045454545,0,0.227272727,0.090909091,0,0.136363636,0,0.318181818,0,0.136363636,17
4003,0.045454545,0,0.045454545,0,0.363636364,0,0,0,0,0.545454545,0,0,15
4004,0.045454545,0,0.181818182,0,0.022727273,0,0,0.454545455,0,0.068181818,0,0.227272727,22
4005,0.045454545,0,0.181818182,0.136363636,0,0.181818182,0,0.318181818,0,0,0,0.136363636,20
4006,0.045454545,0,0.204545455,0,0,0,0,0.5,0,0,0,0.25,22
4007,0.045454545,0,0.227272727,0,0,0.090909091,0,0.159090909,0,0.227272727,0,0.25,22
4008,0.045454545,0,0.227272727,0,0.136363636,0.090909091,0,0.272727273,0,0.136363636,0,0.090909091,1
4009,0.045454545,0,0.227272727,0,0.227272727,0.045454545,0,0,0,0.454545455,0,0,15
4010,0.045454545,0,0.227272727,0.090909091,0,0,0.045454545,0.136363636,0,0.181818182,0.272727273,0,20
4011,0.045454545,0,0.272727273,0,0.045454545,0,0.090909091,0.090909091,0,0.409090909,0,0.045454545,22
4012,0.045454545,0,0.409090909,0,0.045454545,0.090909091,0,0.409090909,0,0,0,0,15
4013,0.045454545,0,0.409090909,0,0.090909091,0.090909091,0,0,0,0.045454545,0.318181818,0,15
4014,0.045454545,0.227272727,0,0.136363636,0,0.136363636,0.090909091,0,0.318181818,0,0.045454545,0,2
4015,0.045454545,0.261363636,0,0.375,0,0,0,0,0.318181818,0,0,0,21
4016,0.046511628,0,0.511627907,0,0.069767442,0,0,0.11627907,0,0.23255814,0,0.023255814,8
4017,0.047619048,0,0,0,0.380952381,0,0,0.142857143,0,0.142857143,0,0.285714286,17
4018,0.047619048,0,0,0,0.428571429,0,0.19047619,0.142857143,0,0,0,0.19047619,8
4019,0.047619048,0,0.047619048,0,0.285714286,0.095238095,0,0.19047619,0,0.285714286,0,0.047619048,17
4020,0.047619048,0,0.071428571,0,0.142857143,0,0,0.238095238,0,0.214285714,0,0.285714286,22
4021,0.047619048,0,0.095238095,0,0.095238095,0.285714286,0.285714286,0,0,0.19047619,0,0,22
4022,0.047619048,0,0.126984127,0.047619048,0,0.285714286,0,0.031746032,0,0,0.46031746,0,13
4023,0.047619048,0,0.19047619,0,0.047619048,0,0,0.428571429,0,0.047619048,0,0.238095238,22
4024,0.047619048,0,0.19047619,0.095238095,0,0.19047619,0,0.333333333,0,0,0,0.142857143,20
4025,0.047619048,0,0.226190476,0.011904762,0,0.035714286,0,0.345238095,0,0.047619048,0.285714286,0,20
4026,0.047619048,0,0.333333333,0,0.095238095,0.095238095,0,0.095238095,0,0.333333333,0,0,15
4027,0.047619048,0,0.476190476,0,0.119047619,0,0,0.095238095,0,0.238095238,0,0.023809524,8
4028,0.047619048,0.015873016,0,0.126984127,0.206349206,0,0.126984127,0.015873016,0.158730159,0,0,0.301587302,14
4029,0.047619048,0.047619048,0.333333333,0,0.095238095,0.047619048,0.19047619,0,0,0.238095238,0,0,24
4030,0.047619048,0.119047619,0,0.285714286,0,0,0.238095238,0.023809524,0.095238095,0,0.19047619,0,16
4031,0.048543689,0,0.13592233,0,0,0.145631068,0,0.009708738,0.281553398,0.009708738,0.368932039,0,6
4032,0.048780488,0,0.073170732,0,0.146341463,0,0,0.243902439,0,0.195121951,0,0.292682927,22
4033,0.048780488,0,0.195121951,0,0,0,0,0.463414634,0,0.048780488,0,0.243902439,22
4034,0.048780488,0,0.195121951,0,0,0,0,0.487804878,0,0,0,0.268292683,22
4035,0.048780488,0,0.195121951,0,0,0,0,0.487804878,0,0.024390244,0,0.243902439,22
4036,0.048780488,0,0.195121951,0,0.024390244,0,0,0.487804878,0,0,0,0.243902439,22
4037,0.048780488,0,0.243902439,0,0.024390244,0.097560976,0,0.170731707,0,0.146341463,0,0.268292683,22
4038,0.048780488,0.195121951,0,0.219512195,0,0,0.195121951,0,0.341463415,0,0,0,14
4039,0.048951049,0,0.293706294,0.027972028,0,0.006993007,0,0.27972028,0,0.020979021,0.321678322,0,20
4040,0.049180328,0,0.131147541,0.163934426,0,0.081967213,0,0.262295082,0,0,0.31147541,0,4
4041,0.05,0,0,0,0,0.25,0,0,0.2,0,0.5,0,18
4042,0.05,0,0,0,0.275,0,0.05,0.325,0,0.125,0,0.175,17
4043,0.05,0,0,0,0.425,0,0.175,0.15,0,0,0,0.2,8
4044,0.05,0,0,0.2,0,0.15,0,0.15,0.1,0,0.35,0,4
4045,0.05,0,0,0.2,0.05,0,0.15,0,0,0.2,0,0.35,17
4046,0.05,0,0.05,0,0.25,0.05,0,0,0,0.6,0,0,15
4047,0.05,0,0.05,0.55,0,0.15,0,0.1,0.05,0,0.05,0,18
4048,0.05,0,0.075,0,0,0,0.175,0.2,0,0.125,0,0.375,17
4049,0.05,0,0.1,0,0.15,0,0,0.35,0,0,0.35,0,20
4050,0.05,0,0.175,0,0.05,0,0,0.1,0.175,0.1,0,0.35,22
4051,0.05,0,0.2,0,0,0,0.05,0.35,0,0,0.35,0,20
4052,0.05,0,0.2,0,0.2,0,0,0,0,0.55,0,0,22
4053,0.05,0,0.25,0,0,0,0,0.45,0,0,0,0.25,22
4054,0.05,0,0.3,0,0.1,0.1,0,0.1,0,0.35,0,0,15
4055,0.05,0,0.625,0,0,0,0.025,0.1,0,0.05,0,0.15,8
4056,0.05,0,0.625,0,0.075,0,0,0,0,0.25,0,0,8
4057,0.05,0.2,0.15,0,0.15,0.05,0.05,0.05,0,0.3,0,0,6
4058,0.05,0.216666667,0,0.016666667,0,0.216666667,0.183333333,0,0.266666667,0,0.05,0,2
4059,0.05,0.3,0,0.15,0,0.15,0,0,0.25,0,0.1,0,9
4060,0.050632911,0,0.202531646,0,0,0.341772152,0,0,0,0,0.405063291,0,15
4061,0.050632911,0.012658228,0.189873418,0,0.012658228,0.329113924,0,0,0,0.012658228,0.392405063,0,15
4062,0.050847458,0,0.050847458,0.322033898,0,0.016949153,0,0.271186441,0,0,0.288135593,0,4
4063,0.051282051,0,0,0,0,0,0.051282051,0.717948718,0,0.102564103,0,0.076923077,8
4064,0.051282051,0,0,0,0.333333333,0,0,0,0.256410256,0.051282051,0,0.307692308,19
4065,0.051282051,0,0,0,0.41025641,0,0.179487179,0.153846154,0,0,0,0.205128205,8
4066,0.051282051,0,0,0.153846154,0,0.666666667,0,0,0.128205128,0,0,0,18
4067,0.051282051,0,0.230769231,0,0.025641026,0,0,0.051282051,0,0.538461538,0,0.102564103,22
4068,0.051282051,0,0.230769231,0.012820513,0,0,0,0.384615385,0,0.025641026,0.294871795,0,20
4069,0.051282051,0,0.307692308,0,0.076923077,0.128205128,0,0.205128205,0,0.179487179,0,0.051282051,22
4070,0.051282051,0.282051282,0,0.076923077,0,0.333333333,0,0,0.179487179,0,0.076923077,0,18
4071,0.051724138,0,0.155172414,0.051724138,0,0.310344828,0,0.034482759,0,0,0.396551724,0,13
4072,0.051724138,0.25862069,0.034482759,0.172413793,0.051724138,0.068965517,0.051724138,0.051724138,0.086206897,0.051724138,0.068965517,0.051724138,16
4073,0.051851852,0.022222222,0.081481481,0.022222222,0.044444444,0.044444444,0.044444444,0.451851852,0.037037037,0.051851852,0.022222222,0.125925926,13
4074,0.052631579,0,0,0,0,0,0.052631579,0.710526316,0,0.105263158,0,0.078947368,8
4075,0.052631579,0,0,0,0,0.210526316,0,0,0.263157895,0,0.473684211,0,18
4076,0.052631579,0,0,0,0.315789474,0,0,0,0,0.473684211,0,0.157894737,22
4077,0.052631579,0,0,0,0.421052632,0,0,0.105263158,0,0.105263158,0,0.315789474,17
4078,0.052631579,0,0,0.236842105,0,0.342105263,0,0.052631579,0.157894737,0,0.157894737,0,18
4079,0.052631579,0,0,0.315789474,0,0,0.052631579,0.105263158,0,0.105263158,0.368421053,0,20
4080,0.052631579,0,0.026315789,0,0.315789474,0,0,0.210526316,0,0.078947368,0,0.315789474,8
4081,0.052631579,0,0.105263158,0,0.052631579,0.052631579,0,0.315789474,0,0,0.421052632,0,15
4082,0.052631579,0,0.157894737,0,0,0.210526316,0,0,0,0.473684211,0,0.105263158,22
4083,0.052631579,0,0.157894737,0.052631579,0,0,0,0.473684211,0,0,0.263157895,0,20
4084,0.052631579,0,0.210526316,0,0,0,0,0.578947368,0,0,0,0.157894737,8
4085,0.052631579,0,0.263157895,0,0,0,0,0.473684211,0,0,0,0.210526316,22
4086,0.052631579,0,0.315789474,0,0,0,0,0.421052632,0,0,0,0.210526316,8
4087,0.052631579,0,0.315789474,0,0,0,0,0.421052632,0,0,0.210526316,0,6
4088,0.052631579,0,0.315789474,0,0,0,0,0.473684211,0,0,0,0.157894737,8
4089,0.052631579,0,0.315789474,0,0.052631579,0.105263158,0,0.236842105,0,0.210526316,0,0.026315789,22
4090,0.052631579,0,0.4,0,0.031578947,0.221052632,0,0.052631579,0,0.2,0.042105263,0,15
4091,0.052631579,0,0.526315789,0,0,0,0,0,0,0.421052632,0,0,15
4092,0.052631579,0,0.526315789,0,0,0.210526316,0,0,0,0.210526316,0,0,6
4093,0.052631579,0.013157895,0.197368421,0,0.039473684,0.342105263,0,0,0,0.039473684,0.315789474,0,15
4094,0.052631579,0.052631579,0.052631579,0,0.157894737,0.105263158,0,0.210526316,0,0.210526316,0.052631579,0.105263158,17
4095,0.052631579,0.210526316,0,0,0,0.315789474,0.263157895,0,0,0.052631579,0.105263158,0,23
4096,0.052631579,0.228070175,0,0.01754386,0,0.210526316,0.175438596,0,0.263157895,0,0.052631579,0,2
4097,0.052631579,0.368421053,0,0.105263158,0,0.105263158,0.105263158,0,0.210526316,0,0.052631579,0,2
4098,0.053571429,0,0.053571429,0.321428571,0,0.017857143,0,0.25,0,0,0.303571429,0,4
4099,0.053571429,0.785714286,0,0,0,0.089285714,0,0,0.071428571,0,0,0,18
4100,0.053763441,0,0.408602151,0,0.032258065,0.225806452,0,0.053763441,0,0.182795699,0.043010753,0,15
4101,0.054054054,0,0,0.216216216,0,0.027027027,0,0.297297297,0.054054054,0,0.351351351,0,4
4102,0.054054054,0,0.081081081,0,0,0,0.108108108,0.216216216,0,0.135135135,0,0.405405405,17
4103,0.054054054,0,0.108108108,0,0.108108108,0,0.108108108,0.081081081,0,0.459459459,0,0.081081081,22
4104,0.054054054,0,0.189189189,0,0.135135135,0,0,0.216216216,0,0.135135135,0,0.27027027,22
4105,0.054054054,0,0.378378378,0,0.054054054,0,0.216216216,0.243243243,0,0.054054054,0,0,17
4106,0.054347826,0,0.152173913,0,0,0.163043478,0,0.010869565,0.315217391,0,0.304347826,0,6
4107,0.054545455,0,0.109090909,0,0,0,0,0.6,0,0.054545455,0,0.181818182,1
4108,0.054794521,0,0.205479452,0,0,0.342465753,0,0,0,0,0.397260274,0,15
4109,0.055555556,0,0,0,0,0.166666667,0,0.111111111,0.222222222,0,0.444444444,0,18
4110,0.055555556,0,0,0,0.222222222,0,0,0.194444444,0,0.25,0,0.277777778,22
4111,0.055555556,0,0,0.055555556,0.222222222,0,0.055555556,0.055555556,0.388888889,0.166666667,0,0,14
4112,0.055555556,0,0.027777778,0.111111111,0,0,0.138888889,0.416666667,0,0.166666667,0.083333333,0,20
4113,0.055555556,0,0.055555556,0,0,0.055555556,0,0,0,0.833333333,0,0,15
4114,0.055555556,0,0.055555556,0,0.527777778,0.027777778,0.027777778,0.083333333,0,0.083333333,0,0.138888889,17
4115,0.055555556,0,0.083333333,0,0.138888889,0,0.111111111,0.083333333,0,0.444444444,0,0.083333333,22
4116,0.055555556,0,0.166666667,0,0,0.222222222,0,0,0,0.111111111,0.444444444,0,22
4117,0.055555556,0,0.166666667,0,0.138888889,0,0,0.222222222,0,0.138888889,0,0.277777778,22
4118,0.055555556,0,0.185185185,0.203703704,0,0.018518519,0,0.277777778,0.055555556,0,0.203703704,0,4
4119,0.055555556,0,0.222222222,0,0,0.111111111,0,0.277777778,0,0.111111111,0,0.222222222,17
4120,0.055555556,0,0.25,0,0.027777778,0,0,0.277777778,0,0.055555556,0,0.333333333,22
4121,0.055555556,0,0.263888889,0,0,0,0.013888889,0.416666667,0,0.069444444,0,0.180555556,8
4122,0.055555556,0,0.277777778,0,0,0,0.055555556,0.388888889,0,0,0.222222222,0,20
4123,0.055555556,0,0.277777778,0,0,0.055555556,0,0.333333333,0,0.055555556,0.222222222,0,6
4124,0.055555556,0,0.277777778,0,0.222222222,0,0.166666667,0.055555556,0,0.222222222,0,0,17
4125,0.055555556,0,0.305555556,0,0,0,0.166666667,0.222222222,0,0.111111111,0,0.138888889,22
4126,0.055555556,0,0.333333333,0,0,0,0,0.444444444,0,0,0,0.166666667,8
4127,0.055555556,0,0.347222222,0,0.027777778,0.291666667,0,0,0,0.277777778,0,0,15
4128,0.055555556,0,0.444444444,0,0,0.259259259,0,0.018518519,0,0.166666667,0.055555556,0,15
4129,0.055555556,0,0.444444444,0,0.055555556,0.111111111,0,0,0,0,0.333333333,0,15
4130,0.055555556,0.055555556,0,0,0.055555556,0,0.055555556,0.111111111,0,0.388888889,0,0.277777778,17
4131,0.055555556,0.055555556,0.166666667,0,0.166666667,0.055555556,0.055555556,0.055555556,0.055555556,0.111111111,0.055555556,0.166666667,17
4132,0.055555556,0.055555556,0.166666667,0,0.166666667,0.055555556,0.055555556,0.111111111,0.055555556,0.055555556,0.055555556,0.166666667,17
4133,0.055555556,0.203703704,0.055555556,0,0.12962963,0.074074074,0,0.037037037,0,0.444444444,0,0,15
4134,0.055555556,0.222222222,0,0,0,0.055555556,0.166666667,0,0.166666667,0,0.333333333,0,2
4135,0.055555556,0.277777778,0,0.166666667,0,0.222222222,0,0,0.277777778,0,0,0,9
4136,0.056338028,0,0.352112676,0,0.014084507,0.295774648,0,0,0,0.281690141,0,0,15
4137,0.056603774,0,0.056603774,0.301886792,0,0.018867925,0,0.264150943,0,0,0.301886792,0,4
4138,0.056603774,0,0.358490566,0,0.018867925,0,0.113207547,0.188679245,0,0.132075472,0,0.132075472,8
4139,0.057142857,0,0,0.2,0,0.285714286,0,0.2,0.2,0,0.057142857,0,18
4140,0.057142857,0,0.057142857,0.028571429,0,0,0.085714286,0.514285714,0,0.028571429,0.228571429,0,20
4141,0.057142857,0,0.357142857,0,0.028571429,0.3,0,0,0,0.257142857,0,0,15
4142,0.057142857,0.257142857,0,0.028571429,0.114285714,0,0.171428571,0,0.114285714,0.228571429,0,0.028571429,14
4143,0.057692308,0,0.25,0,0.019230769,0.076923077,0,0.153846154,0,0.211538462,0,0.230769231,22
4144,0.058139535,0,0.360465116,0.011627907,0,0,0.244186047,0.034883721,0,0.255813953,0.034883721,0,20
4145,0.058823529,0,0,0,0,0.235294118,0,0,0.352941176,0,0.352941176,0,18
4146,0.058823529,0,0,0,0,0.294117647,0,0,0.235294118,0,0.411764706,0,18
4147,0.058823529,0,0,0,0,0.294117647,0,0,0.294117647,0,0.352941176,0,18
4148,0.058823529,0,0,0,0.294117647,0,0,0,0,0.411764706,0,0.235294118,22
4149,0.058823529,0,0,0,0.294117647,0,0,0,0,0.470588235,0,0.176470588,22
4150,0.058823529,0,0,0,0.323529412,0,0,0.264705882,0,0,0,0.352941176,8
4151,0.058823529,0,0,0,0.352941176,0,0,0,0,0.529411765,0,0.058823529,22
4152,0.058823529,0,0,0.029411765,0.058823529,0.176470588,0,0.382352941,0,0.205882353,0.088235294,0,6
4153,0.058823529,0,0,0.176470588,0,0,0,0.764705882,0,0,0,0,13
4154,0.058823529,0,0,0.470588235,0,0.352941176,0,0.117647059,0,0,0,0,11
4155,0.058823529,0,0,0.588235294,0,0.176470588,0,0.058823529,0.058823529,0,0.058823529,0,18
4156,0.058823529,0,0.058823529,0,0,0,0,0.470588235,0,0.058823529,0.352941176,0,15
4157,0.058823529,0,0.058823529,0,0.5,0.029411765,0,0.058823529,0,0.058823529,0,0.235294118,17
4158,0.058823529,0,0.235294118,0,0,0,0.058823529,0.411764706,0,0,0.235294118,0,20
4159,0.058823529,0,0.264705882,0,0.176470588,0,0.205882353,0.294117647,0,0,0,0,17
4160,0.058823529,0,0.294117647,0,0,0,0,0.588235294,0,0,0,0.058823529,8
4161,0.058823529,0,0.352941176,0,0,0,0,0.470588235,0,0,0,0.117647059,8
4162,0.058823529,0,0.470588235,0,0,0,0.176470588,0,0,0.176470588,0,0.117647059,22
4163,0.058823529,0.137254902,0,0.294117647,0,0,0.254901961,0,0.254901961,0,0,0,14
4164,0.058823529,0.294117647,0,0.117647059,0,0.176470588,0.088235294,0,0,0.058823529,0.205882353,0,23
